No.,Time,Source,Destination,Protocol,Length,Info
244,6.820213,192.168.2.87,224.0.0.252,LLMNR,65,Standard query 0xda8b ANY Admin
245,6.82034,fe80::a3c7:e48a:b70c:bd30,ff02::1:3,LLMNR,85,Standard query 0xda8b ANY Admin
246,7.025021,AzureWaveTec_1f:e3:a6,Broadcast,ARP,42,Who has 192.168.2.87? (ARP Probe)
247,7.025021,::,ff02::1:ff0c:bd30,ICMPv6,78,Neighbor Solicitation for fe80::a3c7:e48a:b70c:bd30
248,7.025094,fe80::a3c7:e48a:b70c:bd30,ff02::2,ICMPv6,62,Router Solicitation
249,7.025094,fe80::a3c7:e48a:b70c:bd30,ff02::16,ICMPv6,150,Multicast Listener Report Message v2
250,7.05568,192.168.2.13,1.1.1.1,DNS,92,Standard query 0xaac2 A storeedgefd.dsx.mp.microsoft.com
251,7.088198,1.1.1.1,192.168.2.13,DNS,396,Standard query response 0xaac2 A storeedgefd.dsx.mp.microsoft.com CNAME storeedgefd.xbetservices.akadns.net CNAME storeedgefd.dsx.mp.microsoft.com.edgekey.NET CNAME storeedgefd.dsx.mp.microsoft.com.edgekey.net.globalredir.akadns.net CNAME e16646.dscg.akamaiedge.net A 23.218.230.168
252,7.092539,192.168.2.13,23.218.230.168,TCP,66,57722  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
253,7.127533,fe80::a3c7:e48a:b70c:bd30,ff02::1:3,LLMNR,85,Standard query 0xda8b ANY Admin
254,7.127533,192.168.2.87,224.0.0.252,LLMNR,65,Standard query 0xda8b ANY Admin
255,7.141157,23.218.230.168,192.168.2.13,TCP,66,"443  >  57722 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
256,7.14128,192.168.2.13,23.218.230.168,TCP,54,57722  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
257,7.143783,192.168.2.13,23.218.230.168,TLSv1.2,253,Client Hello (SNI=storeedgefd.dsx.mp.microsoft.com)
258,7.192557,23.218.230.168,192.168.2.13,TCP,54,443  >  57722 [ACK] Seq=1 Ack=200 Win=64128 Len=0
259,7.192557,23.218.230.168,192.168.2.13,TLSv1.2,1514,Server Hello
260,7.192909,23.218.230.168,192.168.2.13,TCP,1514,"443  >  57722 [PSH, ACK] Seq=1461 Ack=200 Win=64128 Len=1460 [TCP PDU reassembled in 262]"
261,7.192909,23.218.230.168,192.168.2.13,TCP,1230,"443  >  57722 [PSH, ACK] Seq=2921 Ack=200 Win=64128 Len=1176 [TCP PDU reassembled in 262]"
262,7.192988,192.168.2.13,23.218.230.168,TCP,54,57722  >  443 [ACK] Seq=200 Ack=4097 Win=65536 Len=0
263,7.193519,23.218.230.168,192.168.2.13,TLSv1.2,1514,"Certificate, Certificate Status"
264,7.193586,192.168.2.13,23.218.230.168,TCP,54,57722  >  443 [ACK] Seq=200 Ack=5557 Win=65536 Len=0
265,7.241706,23.218.230.168,192.168.2.13,TLSv1.2,94,"Server Key Exchange, Server Hello Done"
266,7.244257,192.168.2.13,23.218.230.168,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
267,7.300289,23.218.230.168,192.168.2.13,TLSv1.2,344,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
268,7.32861,192.168.2.13,23.218.230.168,TLSv1.2,373,Application Data
269,7.328713,192.168.2.13,23.218.230.168,TLSv1.2,288,Application Data
270,7.345224,192.168.2.13,142.250.192.99,QUIC,1288,"Protected Payload (KP0), DCID=e2745b55fb802441"
271,7.34541,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
272,7.34547,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
273,7.345522,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
274,7.34562,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
275,7.346244,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
276,7.346298,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
277,7.346344,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
278,7.346388,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
279,7.346433,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
280,7.346488,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
281,7.346988,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
282,7.359401,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
283,7.359574,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
284,7.35964,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
285,7.359684,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
286,7.359724,192.168.2.13,142.250.192.99,QUIC,1292,"Protected Payload (KP0), DCID=e2745b55fb802441"
287,7.359763,192.168.2.13,142.250.192.99,QUIC,885,"Protected Payload (KP0), DCID=e2745b55fb802441"
288,7.376663,23.218.230.168,192.168.2.13,TCP,54,443  >  57722 [ACK] Seq=5887 Ack=879 Win=64128 Len=0
289,7.376663,142.250.192.99,192.168.2.13,QUIC,70,Protected Payload (KP0)
290,7.376663,142.250.192.99,192.168.2.13,QUIC,66,Protected Payload (KP0)
291,7.379038,142.250.192.99,192.168.2.13,QUIC,66,Protected Payload (KP0)
292,7.379038,142.250.192.99,192.168.2.13,QUIC,66,Protected Payload (KP0)
293,7.379038,142.250.192.99,192.168.2.13,QUIC,66,Protected Payload (KP0)
294,7.381511,142.250.192.99,192.168.2.13,QUIC,66,Protected Payload (KP0)
295,7.39341,142.250.192.99,192.168.2.13,QUIC,66,Protected Payload (KP0)
296,7.39341,142.250.192.99,192.168.2.13,QUIC,66,Protected Payload (KP0)
297,7.39341,142.250.192.99,192.168.2.13,QUIC,66,Protected Payload (KP0)
298,7.407494,192.168.2.13,142.250.192.99,QUIC,74,"Protected Payload (KP0), DCID=e2745b55fb802441"
299,7.423309,23.218.230.168,192.168.2.13,TLSv1.2,711,Application Data
300,7.434867,192.168.2.10,239.255.255.250,SSDP,212,M-SEARCH * HTTP/1.1 
301,7.464153,192.168.2.13,23.218.230.168,TCP,54,57722  >  443 [ACK] Seq=879 Ack=6544 Win=64512 Len=0
302,7.476646,192.168.2.13,23.218.230.168,TCP,54,"57722  >  443 [RST, ACK] Seq=879 Ack=6544 Win=0 Len=0"
303,7.53738,fe80::a3c7:e48a:b70c:bd30,ff02::1:3,LLMNR,85,Standard query 0xe81e ANY Admin
304,7.53738,fe80::a3c7:e48a:b70c:bd30,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
305,7.53738,192.168.2.87,224.0.0.252,LLMNR,65,Standard query 0xe81e ANY Admin
306,7.53738,fe80::a3c7:e48a:b70c:bd30,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
307,7.53793,fe80::a3c7:e48a:b70c:bd30,ff02::16,ICMPv6,150,Multicast Listener Report Message v2
308,7.708991,192.168.2.13,1.1.1.1,DNS,73,Standard query 0xc680 A dl.google.com
309,7.75142,1.1.1.1,192.168.2.13,DNS,89,Standard query response 0xc680 A dl.google.com A 142.250.193.78
310,7.753008,192.168.2.13,142.250.193.78,TCP,66,57723  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
311,7.812769,142.250.192.99,192.168.2.13,QUIC,275,Protected Payload (KP0)
312,7.815219,142.250.193.78,192.168.2.13,TCP,66,"80  >  57723 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
313,7.815331,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=1 Ack=1 Win=66304 Len=0
314,7.81561,192.168.2.13,142.250.193.78,HTTP,354,GET /diffgen-puffin/%7B2c7ed102-d237-41b3-9a78-7ec8ca5a4692%7D/b897b90fa89fb1683172ddeb2cd0d5ed73855adfc7e20aeb4c01a99d863932fb HTTP/1.1 
315,7.844918,192.168.2.13,142.250.192.99,QUIC,78,"Protected Payload (KP0), DCID=e2745b55fb802441"
316,7.861486,142.250.193.78,192.168.2.13,TCP,54,80  >  57723 [ACK] Seq=1 Ack=301 Win=269568 Len=0
317,7.902841,142.250.192.99,192.168.2.13,QUIC,67,Protected Payload (KP0)
318,7.9337,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=1 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
319,7.9337,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=1413 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
320,7.93381,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=2825 Win=66304 Len=0
321,7.934003,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=2825 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
322,7.934003,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=4237 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
323,7.934056,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=5649 Win=66304 Len=0
324,7.934922,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=5649 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
325,7.934922,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=7061 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
326,7.935125,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=8473 Win=66304 Len=0
327,7.935506,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=8473 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
328,7.936643,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=9885 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
329,7.936724,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=11297 Win=66304 Len=0
330,7.937235,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=11297 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
331,7.937235,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=12709 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
332,7.937319,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=14121 Win=66304 Len=0
333,7.947211,fe80::a3c7:e48a:b70c:bd30,ff02::1:3,LLMNR,85,Standard query 0xe81e ANY Admin
334,7.947211,192.168.2.87,224.0.0.252,LLMNR,65,Standard query 0xe81e ANY Admin
335,7.979684,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=14121 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
336,7.979684,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=15533 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
337,7.979781,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=16945 Win=66304 Len=0
338,7.980341,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=16945 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
339,7.980916,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=18357 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
340,7.980975,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=19769 Win=66304 Len=0
341,7.983924,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=19769 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
342,7.983924,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=21181 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
343,7.98401,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=22593 Win=66304 Len=0
344,7.987446,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=22593 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
345,7.987446,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=24005 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
346,7.987535,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=25417 Win=66304 Len=0
347,7.990891,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=25417 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
348,7.990891,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=26829 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
349,7.990939,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=28241 Win=66304 Len=0
350,7.994179,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=28241 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
351,7.994179,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=29653 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
352,7.994216,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=31065 Win=66304 Len=0
353,7.997499,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=31065 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
354,7.997499,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=32477 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
355,7.997579,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=33889 Win=66304 Len=0
356,8.000788,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=33889 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
357,8.000788,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=35301 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
358,8.000856,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=36713 Win=66304 Len=0
359,8.00431,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=36713 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
360,8.00431,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=38125 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
361,8.004379,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=39537 Win=66304 Len=0
362,8.008044,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=39537 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
363,8.008044,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=40949 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
364,8.008097,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=42361 Win=66304 Len=0
365,8.025099,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=42361 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
366,8.025099,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=43773 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
367,8.025168,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=45185 Win=66304 Len=0
368,8.02655,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=45185 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
369,8.02655,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=46597 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
370,8.026602,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=48009 Win=66304 Len=0
371,8.030955,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=48009 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
372,8.030955,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=49421 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
373,8.031024,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=50833 Win=66304 Len=0
374,8.032739,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=50833 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
375,8.032739,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=52245 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
376,8.032803,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=53657 Win=66304 Len=0
377,8.035804,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=53657 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
378,8.035804,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=55069 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
379,8.035871,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=56481 Win=66304 Len=0
380,8.038646,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=56481 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
381,8.038646,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=57893 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
382,8.038708,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=59305 Win=66304 Len=0
383,8.041749,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=59305 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
384,8.041749,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=60717 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
385,8.04181,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=62129 Win=66304 Len=0
386,8.044743,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=62129 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
387,8.044743,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=63541 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
388,8.044805,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=64953 Win=66304 Len=0
389,8.048011,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=64953 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
390,8.048011,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=66365 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
391,8.04809,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=67777 Win=66304 Len=0
392,8.049375,AzureWaveTec_1f:e3:a6,Broadcast,ARP,42,Who has 192.168.2.87? (ARP Probe)
393,8.049375,fe80::a3c7:e48a:b70c:bd30,ff02::1,ICMPv6,86,Neighbor Advertisement fe80::a3c7:e48a:b70c:bd30 (ovr) is at 28:d0:43:1f:e3:a6
394,8.049375,fe80::a3c7:e48a:b70c:bd30,ff02::2,ICMPv6,70,Router Solicitation from 28:d0:43:1f:e3:a6
395,8.052211,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=67777 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
396,8.052211,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=69189 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
397,8.052279,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=70601 Win=66304 Len=0
398,8.053181,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=70601 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
399,8.05347,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=72013 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
400,8.053515,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=73425 Win=66304 Len=0
401,8.056685,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=73425 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
402,8.056685,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=74837 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
403,8.056743,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=76249 Win=66304 Len=0
404,8.059716,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=76249 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
405,8.059716,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=77661 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
406,8.059789,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=79073 Win=66304 Len=0
407,8.061302,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=79073 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
408,8.062014,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=80485 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
409,8.062041,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=81897 Win=66304 Len=0
410,8.06493,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=81897 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
411,8.06493,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=83309 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
412,8.064984,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=84721 Win=66304 Len=0
413,8.067622,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=84721 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
414,8.067622,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=86133 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
415,8.067668,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=87545 Win=66304 Len=0
416,8.070326,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=87545 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
417,8.070326,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=88957 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
418,8.070378,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=90369 Win=66304 Len=0
419,8.072874,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=90369 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
420,8.072874,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=91781 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
421,8.072925,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=93193 Win=66304 Len=0
422,8.075915,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=93193 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
423,8.075915,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=94605 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
424,8.075967,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=96017 Win=66304 Len=0
425,8.077506,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=96017 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
426,8.077506,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=97429 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
427,8.07756,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=98841 Win=66304 Len=0
428,8.078986,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=98841 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
429,8.078986,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=100253 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
430,8.079039,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=101665 Win=66304 Len=0
431,8.080512,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=101665 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
432,8.080512,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=103077 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
433,8.080563,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=104489 Win=66304 Len=0
